date,code,open,high,low,close,volume,amount,turn,pctChg
2020-12-31,sh.601138,11.75950814,11.89714686,11.68208636,11.77671298,24449983,335039502.2,0.8443,0.1463
2021-01-04,sh.601138,11.7853154,12.043388,11.63047184,11.8713396,40722498,559562012.43,1.4062,0.8035
2021-01-05,sh.601138,11.8713396,12.0003759,11.6992912,12.0003759,39109319,537512098.16,1.3503,1.087
2021-01-06,sh.601138,12.00897832,12.09500252,11.88854444,11.93155654,39479589,549516908.67,1.3631,-0.5735
2021-01-07,sh.601138,11.86273718,11.97456864,11.58745974,11.81112266,35954662,492614629.51,1.2414,-1.0094
2021-01-08,sh.601138,11.92295412,12.55093078,11.83692992,12.24984608,69127560,986306521.75,2.3867,3.7145
2021-01-11,sh.601138,12.1294122,12.5595332,12.0864001,12.35307512,61553829,886733518.24,2.1252,0.8427
2021-01-12,sh.601138,12.3014606,12.55093078,12.13801462,12.53372594,61627453,884498846.43,2.1277,1.4624
2021-01-13,sh.601138,12.45630416,13.18750986,12.41329206,13.05847356,114799650,1716564468.81,3.9635,4.1867
2021-01-14,sh.601138,13.0326663,14.2800172,12.92083484,13.47999214,212721908,3396621476.44,7.3444,3.2279
2021-01-15,sh.601138,13.39396794,13.72946232,12.93803968,13.1186905,110761854,1719919054.48,3.8241,-2.6803
2021-01-18,sh.601138,13.12729292,13.7208599,12.90363,13.66064296,91982738,1433424391.22,3.1758,4.1311
2021-01-19,sh.601138,13.64343812,13.64343812,12.9466421,12.9896542,77193137,1187756288.29,2.662,-4.9118
2021-01-20,sh.601138,13.2047147,13.31654616,12.93803968,13.02406388,48921111,742855893.7,1.6871,0.2649
2021-01-21,sh.601138,13.0326663,13.2907389,12.97244936,13.06707598,58676237,894030020.44,2.0235,0.3303
2021-01-22,sh.601138,12.98105178,12.9896542,12.42189448,12.6885695,74596081,1093175471.96,2.5725,-2.8966
2021-01-25,sh.601138,12.63695498,13.08428082,12.473509,13.0756784,63012616,938892286.14,2.173,3.0508
2021-01-26,sh.601138,12.92083484,12.98105178,12.66276224,12.74878644,39408979,584769527.44,1.359,-2.5
2021-01-27,sh.601138,12.8606179,13.05847356,12.6885695,12.78319612,36120121,538605009.95,1.2456,0.2699
2021-01-28,sh.601138,12.56813562,12.6025453,12.15521946,12.22403882,47284438,677107023.36,1.6306,-4.3742
2021-01-29,sh.601138,12.3874848,12.52512352,12.06059284,12.29285818,43492671,621419429.85,1.4999,0.563
2021-02-01,sh.601138,12.0864001,12.18962914,11.81112266,11.9573638,40225419,559356089.99,1.3872,-2.7292
2021-02-02,sh.601138,11.98317106,12.01758074,11.67348394,11.7853154,43659094,598210980.8,1.5056,-1.4388
2021-02-03,sh.601138,11.75950814,11.76811056,11.40680892,11.41541134,44436983,596861021.27,1.5324,-3.1387
2021-02-04,sh.601138,11.3551944,11.63907426,11.32078472,11.63047184,42590750,569147862.16,1.4688,1.8839
2021-02-05,sh.601138,11.62186942,11.63047184,11.33798956,11.36379682,29235345,389817320.53,1.0082,-2.2929
2021-02-08,sh.601138,11.3121823,11.56165248,11.28637504,11.3982065,21804002,289419814.25,0.7519,0.3028
2021-02-09,sh.601138,11.4412186,11.7423033,11.3982065,11.71649604,27180465,366517889.13,0.9373,2.7925
2021-02-10,sh.601138,11.62186942,12.1724243,11.59606216,12.07779768,43802084,608783936.06,1.5105,3.0837
2021-02-18,sh.601138,12.14661704,12.39608722,11.88854444,12.00897832,34461939,483219576.42,1.1884,-0.5698
2021-02-19,sh.601138,11.94876138,12.24124366,11.8713396,12.20683398,29124183,409448115.57,1.0044,1.6476
2021-02-22,sh.601138,12.2584485,12.29285818,12.0003759,12.01758074,39794492,562017948.67,1.3723,-1.5504
2021-02-23,sh.601138,11.9143517,12.043388,11.81972508,11.86273718,28901878,400219259.61,0.9967,-1.2885
2021-02-24,sh.601138,11.87994202,12.09500252,11.75090572,12.0864001,32232833,446991727.39,1.1116,1.8854
2021-02-25,sh.601138,12.0864001,12.24124366,11.9143517,11.97456864,32639579,457370824.12,1.1256,-0.9253
2021-02-26,sh.601138,11.84553234,12.06919526,11.76811056,11.87994202,25927746,358991574.93,0.8941,-0.7902
2021-03-01,sh.601138,11.90574928,12.01758074,11.88854444,11.9143517,25289074,350864367.73,0.8721,0.2896
2021-03-02,sh.601138,11.9573638,11.97456864,11.64767668,11.68208636,29380270,401655290.29,1.0132,-1.9495
2021-03-03,sh.601138,11.66488152,12.0003759,11.6562791,11.9573638,27597582,380448876.03,0.9517,2.3564
2021-03-04,sh.601138,11.8713396,11.90574928,11.70789362,11.72509846,24997710,342151326.93,0.8621,-1.9424
2021-03-05,sh.601138,11.613267,11.87994202,11.613267,11.8283275,25616604,351077424.8,0.8834,0.8804
2021-03-08,sh.601138,11.83692992,12.06059284,11.77671298,11.7853154,33497792,464054310.33,1.1552,-0.3636
2021-03-09,sh.601138,11.76811056,12.15521946,11.6562791,11.9573638,47548810,660624848.19,1.6397,1.4599
2021-03-10,sh.601138,12.02618316,12.06919526,11.69068878,11.81112266,30371119,417769741.69,1.0474,-1.223
2021-03-11,sh.601138,11.80252024,11.81112266,11.66488152,11.75950814,27261000,372325511.85,0.9401,-0.437
2021-03-12,sh.601138,11.77671298,11.7853154,11.5702549,11.63907426,24925268,336978525.97,0.8596,-1.0241
2021-03-15,sh.601138,11.59606216,11.62186942,11.3982065,11.45842344,24328784,324313144.3,0.839,-1.5521
2021-03-16,sh.601138,11.47562828,11.59606216,11.43261618,11.58745974,17115783,229300963.29,0.5902,1.1261
2021-03-17,sh.601138,11.5702549,11.69068878,11.4842307,11.6562791,15606826,210970363.63,0.5382,0.5939
2021-03-18,sh.601138,11.67348394,11.73370088,11.56165248,11.63047184,13481361,182076044.39,0.4649,-0.2214
2021-03-19,sh.601138,11.63047184,11.7423033,11.5702549,11.613267,18676239,252936992.6,0.6441,-0.1479
2021-03-22,sh.601138,11.59606216,11.69068878,11.53584522,11.6562791,18219128,246355468.41,0.6283,0.3704
2021-03-23,sh.601138,11.66488152,11.79391782,11.64767668,11.7423033,18523876,252219694.48,0.6388,0.738
2021-03-24,sh.601138,11.75090572,11.97456864,11.72509846,11.92295412,29265838,403850522.81,1.0092,1.5385
2021-03-25,sh.601138,11.9573638,12.07779768,11.8713396,11.88854444,24916606,346699798.59,0.8593,-0.2886
2021-03-26,sh.601138,11.8713396,12.1294122,11.8713396,12.07779768,38647565,541105409.98,1.3328,1.5919
2021-03-29,sh.601138,12.10360494,12.1294122,11.72509846,11.7423033,36934804,508376703.0,1.2737,-2.7778
2021-03-30,sh.601138,11.81972508,12.42189448,11.79391782,12.35307512,68435063,974497460.91,2.3586,5.2015
2021-03-31,sh.601138,12.3014606,12.5165211,12.24984608,12.36167754,36773008,529911043.47,1.2674,0.0696
2021-04-01,sh.601138,12.39608722,12.48211142,12.29285818,12.40468964,24187377,348498715.3,0.8336,0.3479
2021-04-02,sh.601138,12.36167754,12.39608722,12.12080978,12.1724243,26755602,379476714.44,0.9221,-1.8724
2021-04-06,sh.601138,12.32726786,12.3444727,12.09500252,12.18102672,17398098,246403432.63,0.5996,0.0707
2021-04-07,sh.601138,12.20683398,12.40468964,12.1294122,12.37027996,29192500,418052773.37,1.0061,1.5537
2021-04-08,sh.601138,12.33587028,12.40468964,12.1724243,12.35307512,20004935,286258754.36,0.6895,-0.1391
2021-04-09,sh.601138,12.29285818,12.3014606,12.0003759,12.09500252,22328052,314316392.64,0.7695,-2.0891
2021-04-12,sh.601138,12.0864001,12.19823156,12.00897832,12.09500252,18028053,253994956.05,0.6213,0.0
2021-04-13,sh.601138,12.09500252,12.6025453,12.06059284,12.46490658,39321667,567975851.73,1.3552,3.0583
2021-04-14,sh.601138,12.55093078,12.61114772,12.3874848,12.473509,25284207,366703971.32,0.8714,0.069
2021-04-15,sh.601138,12.50791868,12.50791868,12.26705092,12.37027996,17286651,247934975.59,0.5958,-0.8276
2021-04-16,sh.601138,12.29285818,12.46490658,12.18102672,12.3874848,20806978,298206178.6,0.7171,0.1391
2021-04-19,sh.601138,12.3444727,12.67996708,12.31006302,12.65415982,39046248,571262477.8,1.3457,2.1528
2021-04-20,sh.601138,12.6025453,12.62835256,12.31006302,12.37027996,30087646,435341983.32,1.037,-2.2434
2021-04-21,sh.601138,12.32726786,12.4304969,12.2584485,12.40468964,15932459,228807129.09,0.5491,0.2782
2021-04-22,sh.601138,12.41329206,12.45630416,12.13801462,12.19823156,23861192,339874399.33,0.8224,-1.6644
2021-04-23,sh.601138,12.1724243,12.26705092,12.09500252,12.19823156,16440790,232648378.98,0.5666,0.0
2021-04-26,sh.601138,12.22403882,12.53372594,12.14661704,12.3444727,38313427,551009480.94,1.3205,1.1989
2021-04-27,sh.601138,12.33587028,12.42189448,12.24124366,12.40468964,19335434,277321997.46,0.6664,0.4878
2021-04-28,sh.601138,12.41329206,12.58534046,12.3444727,12.5165211,28748343,418105499.83,0.9908,0.9015
2021-04-29,sh.601138,12.6025453,12.74018402,12.42189448,12.6455574,39341288,576630482.38,1.3559,1.0309
2021-04-30,sh.601138,12.6025453,12.66276224,11.68208636,11.83692992,66760523,938402550.64,2.3009,-6.3946
2021-05-06,sh.601138,11.70789362,11.81112266,11.53584522,11.75950814,35018920,474411016.46,1.2069,-0.6541
2021-05-07,sh.601138,11.75950814,11.75950814,11.55305006,11.5702549,21729325,293740997.72,0.7489,-1.6094
2021-05-10,sh.601138,11.613267,11.70789362,11.49283312,11.63047184,21500414,289705299.48,0.741,0.5204
2021-05-11,sh.601138,11.5702549,11.6562791,11.49283312,11.60466458,14472681,194792084.13,0.4988,-0.2219
2021-05-12,sh.601138,11.54444764,11.63907426,11.49283312,11.63047184,19886438,267809373.09,0.6854,0.2224
2021-05-13,sh.601138,11.56165248,11.67348394,11.44982102,11.51003796,18708092,250740040.35,0.6448,-1.0355
2021-05-14,sh.601138,11.5272428,11.64767668,11.50143554,11.59606216,20464257,275652743.34,0.7053,0.7474
2021-05-17,sh.601138,11.57885732,11.63907426,11.3982065,11.4412186,36717802,491935221.76,1.2655,-1.3353
2021-05-18,sh.601138,11.44982102,11.53584522,11.2691702,11.4842307,21584679,286088513.24,0.7439,0.3759
2021-05-19,sh.601138,11.4412186,11.4412186,11.34659198,11.36379682,15419777,203870798.62,0.5314,-1.0487
2021-05-20,sh.601138,11.3551944,11.41541134,11.29497746,11.37239924,16864236,222503997.39,0.5812,0.0757
2021-05-21,sh.601138,11.36379682,11.41541134,11.2691702,11.27777262,21814640,286658080.8,0.7518,-0.8321
2021-05-24,sh.601138,11.27777262,11.28637504,10.6670008,10.7960371,57530243,731885926.51,1.9828,-4.2715
2021-05-25,sh.601138,10.80463952,10.89926614,10.63259112,10.87345888,42442746,533564249.31,1.4628,0.7171
2021-05-26,sh.601138,10.80463952,10.9250734,10.73582016,10.80463952,30688608,387040395.88,1.0577,-0.6329
2021-05-27,sh.601138,10.77883226,10.94227824,10.72721774,10.85625404,34481041,433751585.14,1.177,0.4777
2021-05-28,sh.601138,10.80463952,10.83044678,10.57237418,10.6239887,46190973,573385650.74,1.5767,-2.1395
2021-05-31,sh.601138,10.64979596,10.68420564,10.56377176,10.68420564,26453683,326846620.81,0.903,0.5668
2021-06-01,sh.601138,10.68420564,10.7100129,10.59818144,10.69280806,23087387,286058065.38,0.7881,0.0805
2021-06-02,sh.601138,10.68420564,10.68420564,10.50355482,10.51215724,34894224,428250979.46,1.1911,-1.6895
2021-06-03,sh.601138,10.51215724,10.61538628,10.46054272,10.54656692,21625613,265199683.45,0.7382,0.3273
2021-06-04,sh.601138,10.50355482,10.61538628,10.46054272,10.51215724,24962267,305141000.84,0.8521,-0.3263
2021-06-07,sh.601138,10.52075966,10.78743468,10.52075966,10.74442258,49823680,621052987.08,1.7007,2.2095
2021-06-08,sh.601138,10.80463952,10.89066372,10.68420564,10.76162742,37659240,472218518.0,1.2394,0.1601
2021-06-09,sh.601138,10.72721774,10.85625404,10.68420564,10.78743468,25691575,321637694.88,0.8455,0.2398
2021-06-10,sh.601138,10.76162742,10.8390492,10.69280806,10.80463952,29400176,368286455.85,0.9676,0.1595
2021-06-11,sh.601138,10.80463952,10.86485646,10.7100129,10.753025,38834802,486887079.75,1.2781,-0.4777
2021-06-15,sh.601138,10.753025,11.02830244,10.72721774,10.7960371,30118201,379710225.12,0.9912,0.4
2021-06-16,sh.601138,10.753025,10.7960371,10.52075966,10.59818144,24555466,304306474.38,0.8081,-1.8327
2021-06-17,sh.601138,10.58957902,10.73582016,10.55516934,10.7100129,21209989,262522449.74,0.698,1.0552
2021-06-18,sh.601138,10.73582016,10.8820613,10.61538628,10.74442258,26943944,336681296.36,0.8868,0.3213
2021-06-21,sh.601138,10.6670008,10.73582016,10.59818144,10.64979596,23567423,291736341.5,0.7756,-0.8807
2021-06-22,sh.601138,10.64119354,10.72721774,10.52075966,10.58957902,25642801,315931355.41,0.8439,-0.5654
2021-06-23,sh.601138,10.59818144,10.8820613,10.56377176,10.80463952,36559434,456582820.32,1.2032,2.0309
2021-06-24,sh.601138,10.84765162,10.91647098,10.77022984,10.89926614,28608594,361324879.58,0.9415,0.8758
2021-06-25,sh.601138,10.91647098,11.01970002,10.77883226,10.84765162,27521329,348129452.23,0.9058,-0.4736
2021-06-28,sh.601138,10.89066372,10.93367582,10.753025,10.82184436,17796715,223675816.79,0.5857,-0.2379
2021-06-29,sh.601138,10.82184436,10.85625404,10.6670008,10.67560322,19882690,247636192.37,0.6544,-1.3514
2021-06-30,sh.601138,10.7100129,10.74442258,10.61538628,10.67560322,14173023,175642044.06,0.4664,0.0
2021-07-01,sh.601138,10.68420564,10.71861532,10.5809766,10.5809766,18279247,225600272.42,0.6016,-0.8864
2021-07-02,sh.601138,10.57237418,10.5809766,10.26268706,10.29709674,45007444,543119415.83,1.4812,-2.6829
2021-07-05,sh.601138,10.2798919,10.51215724,10.2798919,10.48634998,22842664,276003625.7,0.7517,1.8379
2021-07-06,sh.601138,10.48634998,10.52936208,10.40032578,10.52075966,14351561,174741834.16,0.4723,0.3281
2021-07-07,sh.601138,10.48634998,10.51215724,10.41753062,10.4519403,15339221,186277322.12,0.5048,-0.6541
2021-07-08,sh.601138,10.46054272,10.55516934,10.33150642,10.34871126,22734279,275245235.46,0.7481,-0.9877
2021-07-09,sh.601138,10.34010884,10.4089282,10.24548222,10.2798919,23385956,279900834.46,0.7696,-0.665
2021-07-12,sh.601138,10.322904,10.39172336,10.27128948,10.322904,30460747,365782463.31,1.0024,0.4184
2021-07-13,sh.601138,10.34010884,10.42613304,10.29709674,10.35731368,24598569,296168243.1,0.8095,0.3333
2021-07-14,sh.601138,10.33150642,10.34871126,9.98740962,10.01321688,50578824,593750700.0,1.6644,-3.3223
2021-07-15,sh.601138,10.03042172,10.12504834,9.81536122,10.1078435,32822534,381233680.56,1.0801,0.945
2021-07-16,sh.601138,10.08203624,10.12504834,9.86697574,9.88418058,32241238,373468547.97,1.061,-2.2128
2021-07-19,sh.601138,9.892783,9.97020478,9.7207346,9.94439752,26118598,299094559.94,0.8595,0.6092
2021-07-20,sh.601138,9.90138542,10.1078435,9.87557816,10.08203624,21392160,249745273.54,0.704,1.3841
2021-07-21,sh.601138,10.0648314,10.17666286,10.03902414,10.12504834,20351126,239412418.05,0.6697,0.4266
2021-07-22,sh.601138,10.11644592,10.21107254,10.0648314,10.07343382,21113313,248831878.12,0.6948,-0.5098
2021-07-23,sh.601138,10.0648314,10.1938677,9.94439752,10.11644592,20568963,240795406.6,0.6769,0.427
2021-07-26,sh.601138,10.14225318,10.17666286,9.86697574,9.99601204,23281277,270679999.11,0.7661,-1.1905
2021-07-27,sh.601138,10.04875308,10.17183492,9.88171344,9.91687968,30750250,351271357.35,1.0119,-0.7916
2021-07-28,sh.601138,9.91687968,10.0223784,9.6267582,9.670716,46159962,513175444.81,1.519,-2.4823
2021-07-29,sh.601138,9.7146738,9.82017252,9.59159196,9.66192444,33818529,372450487.64,1.1129,-0.0909
2021-07-30,sh.601138,9.63554976,9.96083748,9.42455232,9.86413032,39428848,436842630.19,1.2975,2.0928
2021-08-02,sh.601138,9.86413032,10.49712264,9.82896408,10.38283236,58757719,685076327.03,1.9336,5.2585
2021-08-03,sh.601138,10.4179986,10.47953952,10.31249988,10.40041548,35174923,415832316.1,1.1575,0.1693
2021-08-04,sh.601138,10.36524924,10.51470576,10.31249988,10.47074796,31902453,378643016.13,1.0498,0.6762
2021-08-05,sh.601138,10.53228888,10.70812008,10.36524924,10.4179986,36773834,440480065.14,1.2101,-0.5038
2021-08-06,sh.601138,10.40041548,10.47953952,10.25095896,10.40041548,26133843,307203276.95,0.86,-0.1688
2021-08-09,sh.601138,10.3740408,10.67295384,10.31249988,10.57624668,29411999,353081765.22,0.9679,1.6906
2021-08-10,sh.601138,10.5938298,10.69053696,10.43558172,10.67295384,28105731,338260591.85,0.9249,0.9144
2021-08-11,sh.601138,10.76086944,10.8136188,10.33887456,10.35645768,56499345,675888814.65,1.8593,-2.9654
2021-08-12,sh.601138,10.33887456,10.4619564,10.26854208,10.330083,27161827,319543863.37,0.8938,-0.2547
2021-08-13,sh.601138,10.32129144,10.51470576,10.22458428,10.40920704,26500591,312476786.29,0.8721,0.766
2021-08-16,sh.601138,10.43558172,10.8136188,10.43558172,10.78724412,63708828,777486675.86,2.0965,3.6318
2021-08-17,sh.601138,10.78724412,10.86636816,10.549872,10.56745512,44617303,542165802.0,1.4682,-2.0375
2021-08-18,sh.601138,10.55866356,10.83120192,10.49712264,10.769661,44654203,541987640.12,1.4695,1.9135
2021-08-19,sh.601138,10.7257032,10.7257032,10.40041548,10.4179986,41432791,494530562.07,1.3634,-3.2653
2021-08-20,sh.601138,10.44437328,10.49712264,10.33887456,10.44437328,26624850,315612415.02,0.8762,0.2532
2021-08-23,sh.601138,10.51470576,10.64657916,10.4179986,10.58503824,28121606,338051585.45,0.9254,1.3468
2021-08-24,sh.601138,10.6817454,10.7257032,10.53228888,10.5938298,23576501,284375831.7,0.7758,0.0831
2021-08-25,sh.601138,10.57624668,10.62020448,10.42679016,10.53228888,23301013,278294955.53,0.7668,-0.5809
2021-08-26,sh.601138,10.51470576,10.54108044,10.27733364,10.27733364,33572776,395618606.79,1.1048,-2.4207
2021-08-27,sh.601138,10.27733364,10.4179986,10.1982096,10.29491676,23683080,277214677.03,0.7794,0.1711
2021-08-30,sh.601138,10.330083,10.33887456,10.03996152,10.11908556,23104831,266911435.76,0.7603,-1.7079
2021-08-31,sh.601138,10.13666868,10.20700116,9.96083748,10.09271088,21680352,248221023.12,0.7134,-0.2606
2021-09-01,sh.601138,10.09271088,10.330083,10.07512776,10.29491676,31300822,364630603.46,1.03,2.0035
2021-09-02,sh.601138,10.29491676,10.44437328,10.26854208,10.330083,23352813,274918468.34,0.7685,0.3416
2021-09-03,sh.601138,10.3740408,10.6817454,10.30370832,10.549872,41814810,500151123.38,1.376,2.1277
2021-09-06,sh.601138,10.55866356,10.6817454,10.48833108,10.5938298,29119745,350968155.66,0.9583,0.4167
2021-09-07,sh.601138,10.5938298,10.7257032,10.51470576,10.69932852,37591880,455433221.0,1.2371,0.9959
2021-09-08,sh.601138,10.69932852,10.84878504,10.66416228,10.71691164,33257403,406461966.29,1.0944,0.1643
2021-09-09,sh.601138,10.76086944,10.769661,10.60262136,10.70812008,25774652,313418105.36,0.8482,-0.082
2021-09-10,sh.601138,10.69932852,10.8136188,10.66416228,10.7257032,30203467,368597508.38,0.9939,0.1642
2021-09-13,sh.601138,10.74328632,10.79603568,10.65537072,10.69932852,25021430,305191712.0,0.8234,-0.2459
2021-09-14,sh.601138,10.65537072,10.75207788,10.45316484,10.49712264,26867676,323943554.28,0.8841,-1.8899
2021-09-15,sh.601138,10.48833108,10.54108044,10.31249988,10.3740408,21692603,256940371.18,0.7138,-1.1725
2021-09-16,sh.601138,10.3740408,10.549872,10.2861252,10.330083,25317180,299201463.79,0.8331,-0.4237
2021-09-17,sh.601138,10.330083,10.39162392,10.1982096,10.330083,16544991,193225109.75,0.5445,0.0
2021-09-22,sh.601138,10.26854208,10.31249988,10.21579272,10.27733364,12004058,140235716.83,0.395,-0.5106
2021-09-23,sh.601138,10.54108044,10.77845256,10.53228888,10.62020448,37666417,455117120.25,1.2395,3.3362
2021-09-24,sh.601138,10.549872,10.62020448,10.38283236,10.42679016,26617467,317496701.27,0.8759,-1.8212
2021-09-27,sh.601138,10.4619564,10.54108044,10.34766612,10.43558172,23531290,279374893.55,0.7739,0.0843
2021-09-28,sh.601138,10.38283236,10.44437328,10.330083,10.3740408,13446194,158845735.96,0.4422,-0.5897
2021-09-29,sh.601138,10.3740408,10.54108044,10.18941804,10.40920704,32772190,387259470.27,1.0778,0.339
2021-09-30,sh.601138,10.40920704,10.45316484,10.18062648,10.21579272,27282125,318487600.41,0.8973,-1.8581
2021-10-08,sh.601138,10.32129144,10.70812008,10.30370832,10.65537072,50541542,608750340.63,1.6622,4.3029
2021-10-11,sh.601138,10.65537072,10.769661,10.62020448,10.66416228,29167722,355464501.45,0.9592,0.0825
2021-10-12,sh.601138,10.69932852,10.69932852,10.38283236,10.44437328,26626314,318572785.05,0.8757,-2.061
2021-10-13,sh.601138,10.44437328,10.47074796,10.33887456,10.45316484,15102529,178589768.93,0.4967,0.0842
2021-10-14,sh.601138,10.43558172,10.48833108,10.35645768,10.42679016,11526536,136501243.5,0.3791,-0.2523
2021-10-15,sh.601138,10.42679016,10.4619564,10.29491676,10.31249988,19555208,229918638.76,0.6431,-1.0961
2021-10-18,sh.601138,10.39162392,10.39162392,10.1542518,10.18062648,23336147,271029005.71,0.7675,-1.2788
2021-10-19,sh.601138,10.21579272,10.25975052,10.10150244,10.23337584,20213939,233942149.39,0.6648,0.5181
2021-10-20,sh.601138,10.2421674,10.31249988,10.16304336,10.18941804,15197610,176700062.87,0.4998,-0.4296
2021-10-21,sh.601138,10.1982096,10.21579272,10.03116996,10.10150244,23354768,268555085.7,0.7681,-0.8628
2021-10-22,sh.601138,10.10150244,10.16304336,10.03996152,10.14546024,15705498,180300752.4,0.5165,0.4352
2021-10-25,sh.601138,10.09271088,10.09271088,9.95204592,10.00479528,20384384,232006639.01,0.6704,-1.3865
2021-10-26,sh.601138,10.03996152,10.11908556,9.99600372,10.04875308,12152559,139047045.34,0.3997,0.4394
2021-10-27,sh.601138,10.07512776,10.08391932,9.73225692,9.91687968,22789999,255542256.84,0.7495,-1.3123
2021-10-28,sh.601138,9.78500628,9.9344628,9.78500628,9.81138096,12105503,135561909.35,0.3981,-1.0638
2021-10-29,sh.601138,9.85533876,9.9784206,9.82017252,9.9784206,15672435,177015049.71,0.5154,1.7025
2021-11-01,sh.601138,9.9344628,10.13666868,9.92567124,10.05754464,22371415,255820455.39,0.7357,0.793
2021-11-02,sh.601138,10.110294,10.22458428,9.890505,10.04875308,27080265,310346476.91,0.8906,-0.0874
2021-11-03,sh.601138,10.00479528,10.2421674,10.00479528,10.08391932,23778067,274048972.59,0.782,0.35
2021-11-04,sh.601138,10.12787712,10.22458428,10.07512776,10.21579272,23318986,269879326.27,0.7669,1.3078
2021-11-05,sh.601138,10.1982096,10.39162392,10.14546024,10.27733364,35390301,415154157.16,1.1639,0.6024
2021-11-08,sh.601138,10.26854208,10.31249988,10.17183492,10.2421674,16163065,188033961.32,0.5316,-0.3422
2021-11-09,sh.601138,10.2421674,10.27733364,10.07512776,10.18941804,22071261,255228442.1,0.7259,-0.515
2021-11-10,sh.601138,10.21579272,10.2421674,10.00479528,10.14546024,18231623,209772475.31,0.5996,-0.4314
2021-11-11,sh.601138,10.12787712,10.35645768,10.07512776,10.31249988,24389016,285177568.54,0.8021,1.6464
2021-11-12,sh.601138,10.32129144,10.35645768,10.2421674,10.30370832,16437939,192412797.02,0.5406,-0.0853
2021-11-15,sh.601138,10.30370832,10.4619564,10.2861252,10.43558172,35970824,425564020.49,1.183,1.2799
2021-11-16,sh.601138,10.43558172,10.49712264,10.3740408,10.38283236,27226522,322965651.14,0.8954,-0.5055
2021-11-17,sh.601138,10.36524924,10.40920704,10.30370832,10.32129144,19280319,226664245.15,0.6341,-0.5927
2021-11-18,sh.601138,10.32129144,10.35645768,10.18941804,10.21579272,20881020,243106614.25,0.6867,-1.0221
2021-11-19,sh.601138,10.1982096,10.51470576,10.16304336,10.47074796,34148226,403926270.2,1.123,2.4957
2021-11-22,sh.601138,10.47953952,10.51470576,10.39162392,10.42679016,24566958,291577267.59,0.8079,-0.4198
2021-11-23,sh.601138,10.42679016,10.48833108,10.29491676,10.31249988,31019983,365625779.87,1.0202,-1.0961
2021-11-24,sh.601138,10.32129144,10.35645768,10.2421674,10.29491676,25136685,294145736.65,0.8267,-0.1705
2021-11-25,sh.601138,10.32129144,10.34766612,10.20700116,10.22458428,21125714,246342061.02,0.6948,-0.6832
2021-11-26,sh.601138,10.22458428,10.23337584,9.8025894,9.82017252,60330000,680884462.67,1.9841,-3.9553
2021-11-29,sh.601138,9.74984004,9.81138096,9.63554976,9.65313288,48718211,537007605.74,1.6022,-1.701
2021-11-30,sh.601138,9.67950756,9.82896408,9.67950756,9.82017252,31227645,346614279.34,1.027,1.7304
2021-12-01,sh.601138,9.82896408,9.9344628,9.76742316,9.89929656,23002088,258278455.57,0.7565,0.8057
2021-12-02,sh.601138,9.85533876,9.96083748,9.8025894,9.8465472,21006926,236242027.82,0.6909,-0.5329
2021-12-03,sh.601138,9.83775564,9.91687968,9.74984004,9.890505,24052496,269013534.56,0.791,0.4464
2021-12-06,sh.601138,9.86413032,10.03996152,9.79379784,9.91687968,28014878,317031365.72,0.9213,0.2667
2021-12-07,sh.601138,9.95204592,10.00479528,9.890505,9.9784206,22744967,257396462.31,0.748,0.6206
2021-12-08,sh.601138,9.99600372,10.18941804,9.94325436,10.16304336,33599531,385382757.49,0.1702,1.8502
2021-12-09,sh.601138,10.110294,10.39162392,10.09271088,10.34766612,54227529,634310073.93,0.2747,1.8166
2021-12-10,sh.601138,10.330083,10.56745512,10.2861252,10.45316484,64935366,773341216.24,0.3289,1.0195
2021-12-13,sh.601138,10.44437328,10.5938298,10.35645768,10.53228888,47433856,567539257.54,0.2403,0.7569
2021-12-14,sh.601138,10.51470576,10.62020448,10.47074796,10.52349732,32928506,394733588.69,0.1668,-0.0835
2021-12-15,sh.601138,10.48833108,10.549872,10.42679016,10.43558172,25353897,301992688.32,0.1284,-0.8354
2021-12-16,sh.601138,10.47953952,10.65537072,10.45316484,10.5938298,35817363,430896990.35,0.1814,1.5164
2021-12-17,sh.601138,10.58503824,10.75207788,10.549872,10.67295384,40884567,495398010.47,0.2071,0.7469
2021-12-20,sh.601138,10.67295384,10.76086944,10.56745512,10.6377876,36010084,437217506.07,0.1824,-0.3295
2021-12-21,sh.601138,10.6377876,10.8575766,10.47074796,10.6817454,51245973,619774306.48,0.2596,0.4132
2021-12-22,sh.601138,10.549872,10.56745512,10.38283236,10.47074796,42847840,509842440.1,0.217,-1.9753
2021-12-23,sh.601138,10.44437328,10.57624668,10.4179986,10.57624668,25159186,300899718.48,0.1274,1.0076
2021-12-24,sh.601138,10.549872,10.5938298,10.4179986,10.53228888,19256184,230186352.57,0.0975,-0.4156
2021-12-27,sh.601138,10.53228888,10.65537072,10.51470576,10.62020448,17615675,212122319.06,0.0892,0.8347
2021-12-28,sh.601138,10.62020448,10.6377876,10.51470576,10.5938298,21743676,261533404.68,0.1101,-0.2483
2021-12-29,sh.601138,10.549872,10.5938298,10.40920704,10.4619564,21576162,256546826.66,0.1093,-1.2448
2021-12-30,sh.601138,10.47074796,10.53228888,10.42679016,10.4619564,18585058,221330426.2,0.0941,0.0
2021-12-31,sh.601138,10.47953952,10.5059142,10.35645768,10.47953952,22733987,269934955.93,0.1152,0.1681
